,token,symbol,name,expiry,strike,lotsize,instrumenttype,exch_seg,tick_size
85489,228511,GOLD22JAN43000PE,GOLD,25JAN2022,4300000.0,1,OPTFUT,MCX,50.0
85490,229306,CRUDEOIL21JUL5300CE,CRUDEOIL,15JUL2021,530000.0,100,OPTFUT,MCX,10.0
85491,222770,SILVER21JUN72000PE,SILVER,24JUN2021,7200000.0,30,OPTFUT,MCX,50.0
85492,229904,SILVER22APR75750CE,SILVER,26APR2022,7575000.0,30,OPTFUT,MCX,50.0
85493,228602,GOLDM21JUN44000PE,GOLDM,04JUN2021,4400000.0,100,OPTCOM,MCX,50.0
85494,225902,GOLD21SEP47700PE,GOLD,24SEP2021,4770000.0,1,OPTFUT,MCX,50.0
85495,224485,GOLD21JUL50300PE,GOLD,27JUL2021,5030000.0,1,OPTFUT,MCX,50.0
85496,227920,GOLD22JAN49100PE,GOLD,25JAN2022,4910000.0,1,OPTFUT,MCX,50.0
85497,220864,GOLD21MAY48100PE,GOLD,26MAY2021,4810000.0,1,OPTFUT,MCX,50.0
85498,229088,COPPER21JUL740PE,COPPER,21JUL2021,74000.0,2500,OPTFUT,MCX,1.0
85499,223396,GOLD21MAY57500CE,GOLD,26MAY2021,5750000.0,1,OPTFUT,MCX,50.0
85500,222659,GOLD21MAY54200CE,GOLD,26MAY2021,5420000.0,1,OPTFUT,MCX,50.0
85501,172,DSICHNADLHCOM,DSICHNADLH,,0.0,5000,COMDTY,MCX,5.0
85502,228757,CRUDEOIL21JUN5300CE,CRUDEOIL,17JUN2021,530000.0,100,OPTFUT,MCX,10.0
85503,229618,SILVER22FEB79000CE,SILVER,23FEB2022,7900000.0,30,OPTFUT,MCX,50.0
85504,226725,SILVER21NOV76250PE,SILVER,24NOV2021,7625000.0,30,OPTFUT,MCX,50.0
85505,228848,ALUMINIUM21AUGFUT,ALUMINIUM,31AUG2021,0.0,5,FUTCOM,MCX,5.0
85506,228641,GOLDM21JUN48000CE,GOLDM,04JUN2021,4800000.0,100,OPTCOM,MCX,50.0
85507,229599,SILVER22FEB77250PE,SILVER,23FEB2022,7725000.0,30,OPTFUT,MCX,50.0
85508,223453,SILVER21JUN78000PE,SILVER,24JUN2021,7800000.0,30,OPTFUT,MCX,50.0
85509,223,GRSDSPTBKRCOM,GRSDSPTBKR,,0.0,5000,COMDTY,MCX,5.0
85510,229800,ZINC21AUG255PE,ZINC,20AUG2021,25500.0,5,OPTFUT,MCX,1.0
85511,227914,GOLD22JAN48800PE,GOLD,25JAN2022,4880000.0,1,OPTFUT,MCX,50.0
85512,178,MEDCOTSPTCOM,MEDCOTSPT,,0.0,26,COMDTY,MCX,100.0
85513,226004,GOLD21JUL47000PE,GOLD,27JUL2021,4700000.0,1,OPTFUT,MCX,50.0
85514,220829,GOLD21MAY46400CE,GOLD,26MAY2021,4640000.0,1,OPTFUT,MCX,50.0
85515,224495,GOLD21JUL50000PE,GOLD,27JUL2021,5000000.0,1,OPTFUT,MCX,50.0
85516,228827,COPPER21JUN625PE,COPPER,21JUN2021,62500.0,2500,OPTFUT,MCX,1.0
85517,221201,GOLD21MAY51000CE,GOLD,26MAY2021,5100000.0,1,OPTFUT,MCX,50.0
85518,229184,GOLD22MAR49400CE,GOLD,25MAR2022,4940000.0,1,OPTFUT,MCX,50.0
85519,224837,SILVER21AUG65250CE,SILVER,25AUG2021,6525000.0,30,OPTFUT,MCX,50.0
85520,227401,GOLD21JUL44500CE,GOLD,27JUL2021,4450000.0,1,OPTFUT,MCX,50.0
85521,222334,GOLD21MAY53200PE,GOLD,26MAY2021,5320000.0,1,OPTFUT,MCX,50.0
85522,224145,GOLD21JUL52600CE,GOLD,27JUL2021,5260000.0,1,OPTFUT,MCX,50.0
85523,229920,SILVER22APR77750CE,SILVER,26APR2022,7775000.0,30,OPTFUT,MCX,50.0
85524,225414,GOLD21SEP48600CE,GOLD,24SEP2021,4860000.0,1,OPTFUT,MCX,50.0
85525,223962,SILVER21JUN84500PE,SILVER,24JUN2021,8450000.0,30,OPTFUT,MCX,50.0
85526,223387,GOLD21MAY57000PE,GOLD,26MAY2021,5700000.0,1,OPTFUT,MCX,50.0
85527,229606,ZINC21AUG215CE,ZINC,20AUG2021,21500.0,5,OPTFUT,MCX,1.0
85528,226625,SILVER21NOV68000PE,SILVER,24NOV2021,6800000.0,30,OPTFUT,MCX,50.0
85529,382,SLEADINTCOM,SLEADINT,,0.0,5,COMDTY,MCX,5.0
85530,229113,GOLD22MAR45800PE,GOLD,25MAR2022,4580000.0,1,OPTFUT,MCX,50.0
85531,229563,SILVER22FEB72750PE,SILVER,23FEB2022,7275000.0,30,OPTFUT,MCX,50.0
85532,230062,CRUDEOIL21AUG4450CE,CRUDEOIL,17AUG2021,445000.0,100,OPTFUT,MCX,10.0
85533,228787,GOLD22JAN50800PE,GOLD,25JAN2022,5080000.0,1,OPTFUT,MCX,50.0
85534,229771,SILVER22FEB81750CE,SILVER,23FEB2022,8175000.0,30,OPTFUT,MCX,50.0
85535,228401,COPPER21JUN750PE,COPPER,21JUN2021,75000.0,2500,OPTFUT,MCX,1.0
85536,226204,SILVERMIC21AUGFUT,SILVERMIC,31AUG2021,0.0,1,FUTCOM,MCX,100.0
85537,227279,SILVER21NOV82250PE,SILVER,24NOV2021,8225000.0,30,OPTFUT,MCX,50.0
85538,229133,GOLD22MAR46800PE,GOLD,25MAR2022,4680000.0,1,OPTFUT,MCX,50.0
85539,395,SCONTCKKCHCOM,SCONTCKKCH,,0.0,2,COMDTY,MCX,100.0
85540,229664,GOLDM21AUG48000PE,GOLDM,05AUG2021,4800000.0,100,OPTCOM,MCX,50.0
85541,224995,SILVER21AUG57000CE,SILVER,25AUG2021,5700000.0,30,OPTFUT,MCX,50.0
85542,226584,SILVER21NOV63000CE,SILVER,24NOV2021,6300000.0,30,OPTFUT,MCX,50.0
